estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos,vi
San Roque - La Paz,2026-09-07 11:00:00,36,1.8,8,89,38,2.3
San Roque - La Paz,2026-09-07 11:00:00,39,1.6,5,89,316,1.0
San Roque - La Paz,2026-09-07 11:00:00,42,0.0,5,36,347,1.4
San Roque - La Paz,2026-09-07 11:00:00,45,0.0,8,36,271,2.0
San Roque - La Paz,2026-09-07 11:00:00,48,0.0,11,36,281,3.3
San Roque - La Paz,2026-09-07 11:00:00,51,0.0,15,56,291,4.6
San Roque - La Paz,2026-09-07 11:00:00,54,0.0,15,56,247,4.3
San Roque - La Paz,2026-09-07 11:00:00,57,0.0,9,36,194,3.9
San Roque - La Paz,2026-09-07 11:00:00,60,0.0,5,36,187,3.3
San Roque - La Paz,2026-09-07 11:00:00,63,0.0,2,56,173,2.6
San Roque - La Paz,2026-09-07 11:00:00,66,0.0,2,56,109,2.2
San Roque - La Paz,2026-09-07 11:00:00,69,0.0,6,56,99,1.8
San Roque - La Paz,2026-09-07 11:00:00,72,0.0,10,56,29,3.6
San Roque - La Paz,2026-09-07 11:00:00,75,2.0,16,88,317,5.5
San Roque - La Paz,2026-09-07 11:00:00,78,1.9,16,88,326,4.1
San Roque - La Paz,2026-09-07 11:00:00,81,0.0,8,56,329,2.7
San Roque - La Paz,2026-09-07 11:00:00,84,0.0,4,56,40,1.8
San Roque - La Paz,2026-09-07 11:00:00,87,0.0,-1,26,105,0.9
San Roque - La Paz,2026-09-07 11:00:00,90,0.0,-1,26,239,1.2
San Roque - La Paz,2026-09-07 11:00:00,93,0.0,6,26,340,1.7
San Roque - La Paz,2026-09-07 11:00:00,96,0.0,10,26,320,4.2
San Roque - La Paz,2026-09-07 11:00:00,99,0.0,17,37,290,6.6
San Roque - La Paz,2026-09-07 11:00:00,102,0.0,17,36,317,4.5
San Roque - La Paz,2026-09-07 11:00:00,105,0.0,8,26,339,2.4
San Roque - La Paz,2026-09-07 11:00:00,108,0.0,-1,26,40,2.2
San Roque - La Paz,2026-09-07 11:00:00,111,0.0,-1,26,100,1.8
Santa Ana,2026-09-07 11:00:00,3,0.0,30,36,140,2.8
Santa Ana,2026-09-07 11:00:00,6,0.0,30,36,151,2.5
Santa Ana,2026-09-07 11:00:00,9,0.0,26,36,161,2.2
Santa Ana,2026-09-07 11:00:00,12,0.0,23,36,180,2.3
Santa Ana,2026-09-07 11:00:00,15,0.0,18,36,190,2.4
Santa Ana,2026-09-07 11:00:00,18,0.0,18,36,181,1.2
Santa Ana,2026-09-07 11:00:00,21,0.0,24,36,164,0.9
Santa Ana,2026-09-07 11:00:00,24,0.0,27,36,244,2.3
Santa Ana,2026-09-07 11:00:00,27,0.0,30,36,314,3.5
Santa Ana,2026-09-07 11:00:00,30,0.0,30,36,336,2.5
Santa Ana,2026-09-07 11:00:00,33,0.0,28,36,356,1.4
Santa Ana,2026-09-07 11:00:00,36,0.0,26,35,333,1.5
Santa Ana,2026-09-07 11:00:00,39,0.0,20,36,310,1.6
Santa Ana,2026-09-07 11:00:00,42,0.0,20,26,330,2.4
Santa Ana,2026-09-07 11:00:00,45,0.0,26,26,340,3.0
Santa Ana,2026-09-07 11:00:00,48,0.0,30,26,330,3.9
Santa Ana,2026-09-07 11:00:00,51,0.0,32,26,317,4.8
Santa Ana,2026-09-07 11:00:00,54,0.0,32,26,347,3.9
Santa Ana,2026-09-07 11:00:00,57,0.0,29,36,17,3.1
Santa Ana,2026-09-07 11:00:00,60,0.0,22,36,20,3.3
Santa Ana,2026-09-07 11:00:00,63,0.0,20,36,13,3.4
Santa Ana,2026-09-07 11:00:00,66,0.0,20,37,349,4.3
Santa Ana,2026-09-07 11:00:00,69,0.0,25,36,330,4.9
Santa Ana,2026-09-07 11:00:00,72,0.0,29,35,330,5.3
Santa Ana,2026-09-07 11:00:00,75,0.0,32,57,320,5.7
Santa Ana,2026-09-07 11:00:00,78,0.0,32,57,347,4.1
Santa Ana,2026-09-07 11:00:00,81,0.0,29,37,7,2.5
Santa Ana,2026-09-07 11:00:00,84,0.0,24,36,77,2.6
Santa Ana,2026-09-07 11:00:00,87,0.0,20,36,140,2.7
Santa Ana,2026-09-07 11:00:00,90,0.0,20,36,330,3.1
Santa Ana,2026-09-07 11:00:00,93,0.0,26,37,310,4.2
Santa Ana,2026-09-07 11:00:00,96,0.0,29,36,317,5.1
Santa Ana,2026-09-07 11:00:00,99,0.0,32,56,317,5.9
Santa Ana,2026-09-07 11:00:00,102,0.0,32,56,341,5.0
Santa Ana,2026-09-07 11:00:00,105,0.0,27,36,4,4.2
Santa Ana,2026-09-07 11:00:00,108,0.0,20,36,350,3.6
Santa Ana,2026-09-07 11:00:00,111,0.0,20,36,330,3.1
Santa Cruz - Trompillo,2026-09-07 11:00:00,3,0.0,27,26,100,2.5
Santa Cruz - Trompillo,2026-09-07 11:00:00,6,0.0,27,26,110,1.6
Santa Cruz - Trompillo,2026-09-07 11:00:00,9,0.0,26,36,113,0.8
Santa Cruz - Trompillo,2026-09-07 11:00:00,12,0.0,24,35,162,1.0
Santa Cruz - Trompillo,2026-09-07 11:00:00,15,0.0,19,36,202,1.2
Santa Cruz - Trompillo,2026-09-07 11:00:00,18,0.0,19,36,308,1.5
Santa Cruz - Trompillo,2026-09-07 11:00:00,21,0.0,24,35,320,1.8
Santa Cruz - Trompillo,2026-09-07 11:00:00,24,0.0,27,36,330,4.6
Santa Cruz - Trompillo,2026-09-07 11:00:00,27,0.0,29,37,332,7.5
Santa Cruz - Trompillo,2026-09-07 11:00:00,30,0.0,29,35,322,6.8
Santa Cruz - Trompillo,2026-09-07 11:00:00,33,0.0,26,26,312,6.1
Santa Cruz - Trompillo,2026-09-07 11:00:00,36,0.0,24,26,320,6.0
Santa Cruz - Trompillo,2026-09-07 11:00:00,39,0.0,20,36,320,6.0
Santa Cruz - Trompillo,2026-09-07 11:00:00,42,0.0,20,36,328,4.4
Santa Cruz - Trompillo,2026-09-07 11:00:00,45,0.0,24,36,328,4.0
Santa Cruz - Trompillo,2026-09-07 11:00:00,48,0.0,28,36,330,6.1
Santa Cruz - Trompillo,2026-09-07 11:00:00,51,0.0,31,36,322,8.1
Santa Cruz - Trompillo,2026-09-07 11:00:00,54,0.0,31,36,322,6.5
Santa Cruz - Trompillo,2026-09-07 11:00:00,57,0.0,27,36,320,4.9
Santa Cruz - Trompillo,2026-09-07 11:00:00,60,0.0,21,36,332,4.3
Santa Cruz - Trompillo,2026-09-07 11:00:00,63,0.0,20,56,342,3.6
Santa Cruz - Trompillo,2026-09-07 11:00:00,66,0.0,20,56,288,2.7
Santa Cruz - Trompillo,2026-09-07 11:00:00,69,0.0,24,56,235,1.0
Santa Cruz - Trompillo,2026-09-07 11:00:00,72,0.0,26,56,278,4.1
Santa Cruz - Trompillo,2026-09-07 11:00:00,75,0.0,30,56,312,7.1
Santa Cruz - Trompillo,2026-09-07 11:00:00,78,0.0,30,57,318,6.8
Santa Cruz - Trompillo,2026-09-07 11:00:00,81,0.0,27,56,316,6.4
Santa Cruz - Trompillo,2026-09-07 11:00:00,84,0.0,20,55,320,5.9
Santa Cruz - Trompillo,2026-09-07 11:00:00,87,0.0,20,36,320,5.5
Santa Cruz - Trompillo,2026-09-07 11:00:00,90,0.0,29,36,328,7.9
Santa Cruz - Trompillo,2026-09-07 11:00:00,93,0.0,29,36,322,7.7
Santa Cruz - Trompillo,2026-09-07 11:00:00,96,0.0,34,36,322,8.4
Santa Cruz - Trompillo,2026-09-07 11:00:00,99,0.0,38,36,320,9.1
Santa Cruz - Trompillo,2026-09-07 11:00:00,102,0.0,36,36,330,7.8
Santa Cruz - Trompillo,2026-09-07 11:00:00,105,0.0,34,56,330,6.4
Santa Cruz - Trompillo,2026-09-07 11:00:00,108,0.0,28,56,258,6.5
Santa Cruz - Trompillo,2026-09-07 11:00:00,111,0.0,23,36,178,6.6
Santa Cruz - Viru Viru,2026-09-07 11:00:00,3,0.0,26,26,117,2.4
Santa Cruz - Viru Viru,2026-09-07 11:00:00,6,0.0,26,26,126,1.8
Santa Cruz - Viru Viru,2026-09-07 11:00:00,9,0.0,25,36,126,1.1
Santa Cruz - Viru Viru,2026-09-07 11:00:00,12,0.0,23,36,160,1.2
Santa Cruz - Viru Viru,2026-09-07 11:00:00,15,0.0,19,36,191,1.3
Santa Cruz - Viru Viru,2026-09-07 11:00:00,18,0.0,19,36,313,1.5
Santa Cruz - Viru Viru,2026-09-07 11:00:00,21,0.0,24,36,321,1.9
Santa Cruz - Viru Viru,2026-09-07 11:00:00,24,0.0,27,36,324,4.5
Santa Cruz - Viru Viru,2026-09-07 11:00:00,27,0.0,29,36,324,7.1
Santa Cruz - Viru Viru,2026-09-07 11:00:00,30,0.0,29,36,321,6.2
Santa Cruz - Viru Viru,2026-09-07 11:00:00,33,0.0,26,26,311,5.3
Santa Cruz - Viru Viru,2026-09-07 11:00:00,36,0.0,23,26,320,5.3
Santa Cruz - Viru Viru,2026-09-07 11:00:00,39,0.0,19,36,320,5.3
Santa Cruz - Viru Viru,2026-09-07 11:00:00,42,0.0,20,36,320,4.2
Santa Cruz - Viru Viru,2026-09-07 11:00:00,45,0.0,24,36,324,4.1
Santa Cruz - Viru Viru,2026-09-07 11:00:00,48,0.0,27,35,324,5.9
Santa Cruz - Viru Viru,2026-09-07 11:00:00,51,0.0,31,36,320,7.8
Santa Cruz - Viru Viru,2026-09-07 11:00:00,54,0.0,31,36,320,6.0
Santa Cruz - Viru Viru,2026-09-07 11:00:00,57,0.0,27,35,310,4.3
Santa Cruz - Viru Viru,2026-09-07 11:00:00,60,0.0,22,36,330,4.2
Santa Cruz - Viru Viru,2026-09-07 11:00:00,63,0.0,21,56,340,4.0
Santa Cruz - Viru Viru,2026-09-07 11:00:00,66,0.0,21,56,296,3.0
Santa Cruz - Viru Viru,2026-09-07 11:00:00,69,0.0,24,56,262,1.8
Santa Cruz - Viru Viru,2026-09-07 11:00:00,72,0.0,26,56,286,4.3
Santa Cruz - Viru Viru,2026-09-07 11:00:00,75,0.0,30,56,304,6.8
Santa Cruz - Viru Viru,2026-09-07 11:00:00,78,0.0,30,57,320,6.1
Santa Cruz - Viru Viru,2026-09-07 11:00:00,81,0.0,27,56,328,5.5
Santa Cruz - Viru Viru,2026-09-07 11:00:00,84,0.0,20,56,331,5.2
Santa Cruz - Viru Viru,2026-09-07 11:00:00,87,0.0,20,36,330,4.9
Santa Cruz - Viru Viru,2026-09-07 11:00:00,90,0.0,29,36,321,7.1
Santa Cruz - Viru Viru,2026-09-07 11:00:00,93,0.0,29,36,320,7.0
Santa Cruz - Viru Viru,2026-09-07 11:00:00,96,0.0,34,36,320,8.0
Santa Cruz - Viru Viru,2026-09-07 11:00:00,99,0.0,38,37,320,9.0
Santa Cruz - Viru Viru,2026-09-07 11:00:00,102,0.0,36,36,330,7.5
Santa Cruz - Viru Viru,2026-09-07 11:00:00,105,0.0,34,56,330,6.1
Santa Cruz - Viru Viru,2026-09-07 11:00:00,108,0.0,28,56,260,6.4
Santa Cruz - Viru Viru,2026-09-07 11:00:00,111,0.0,23,36,180,6.7
Santa Rosa,2026-09-07 11:00:00,3,0.0,31,36,130,2.4
Santa Rosa,2026-09-07 11:00:00,6,0.0,31,36,188,1.7
Santa Rosa,2026-09-07 11:00:00,9,0.0,26,36,240,0.9
Santa Rosa,2026-09-07 11:00:00,12,0.0,23,36,221,1.3
Santa Rosa,2026-09-07 11:00:00,15,0.0,17,26,200,1.7
Santa Rosa,2026-09-07 11:00:00,18,0.0,17,26,239,1.5
Santa Rosa,2026-09-07 11:00:00,21,0.0,25,26,230,1.4
Santa Rosa,2026-09-07 11:00:00,24,0.0,28,26,288,2.3
Santa Rosa,2026-09-07 11:00:00,27,0.0,30,36,338,3.1
Santa Rosa,2026-09-07 11:00:00,30,0.0,30,36,329,2.4
Santa Rosa,2026-09-07 11:00:00,33,0.0,27,26,316,1.7
Santa Rosa,2026-09-07 11:00:00,36,0.0,23,26,300,1.6
Santa Rosa,2026-09-07 11:00:00,39,0.0,19,26,274,1.6
Santa Rosa,2026-09-07 11:00:00,42,0.0,19,26,300,2.0
Santa Rosa,2026-09-07 11:00:00,45,0.0,26,26,326,2.2
Santa Rosa,2026-09-07 11:00:00,48,0.0,30,26,330,3.2
Santa Rosa,2026-09-07 11:00:00,51,0.0,32,36,330,4.1
Santa Rosa,2026-09-07 11:00:00,54,0.0,32,36,323,3.0
Santa Rosa,2026-09-07 11:00:00,57,0.0,29,36,313,1.9
Santa Rosa,2026-09-07 11:00:00,60,0.0,23,37,320,1.7
Santa Rosa,2026-09-07 11:00:00,63,0.0,19,56,318,1.6
Santa Rosa,2026-09-07 11:00:00,66,0.0,19,56,320,2.7
Santa Rosa,2026-09-07 11:00:00,69,0.0,23,56,320,3.3
Santa Rosa,2026-09-07 11:00:00,72,0.0,28,56,330,4.3
Santa Rosa,2026-09-07 11:00:00,75,0.0,32,37,330,5.3
Santa Rosa,2026-09-07 11:00:00,78,0.0,32,36,334,4.4
Santa Rosa,2026-09-07 11:00:00,81,0.0,27,56,333,3.6
Santa Rosa,2026-09-07 11:00:00,84,0.0,21,57,256,2.8
Santa Rosa,2026-09-07 11:00:00,87,0.0,19,26,173,1.9
Santa Rosa,2026-09-07 11:00:00,90,0.0,19,26,261,1.9
Santa Rosa,2026-09-07 11:00:00,93,0.0,25,26,305,1.9
Santa Rosa,2026-09-07 11:00:00,96,0.0,29,26,310,3.6
Santa Rosa,2026-09-07 11:00:00,99,0.0,32,36,310,5.3
Santa Rosa,2026-09-07 11:00:00,102,0.0,32,36,305,3.6
Santa Rosa,2026-09-07 11:00:00,105,0.0,28,26,300,2.0
Santa Rosa,2026-09-07 11:00:00,108,0.0,19,27,319,2.2
Santa Rosa,2026-09-07 11:00:00,111,0.0,19,25,334,2.3
Santos Mercado - PD,2026-09-07 11:00:00,3,0.0,29,56,150,2.2
Santos Mercado - PD,2026-09-07 11:00:00,6,0.0,29,56,160,2.2
Santos Mercado - PD,2026-09-07 11:00:00,9,0.0,26,55,170,2.2
Santos Mercado - PD,2026-09-07 11:00:00,12,0.0,23,57,180,1.5
Santos Mercado - PD,2026-09-07 11:00:00,15,0.0,20,57,190,0.8
Santos Mercado - PD,2026-09-07 11:00:00,18,0.0,20,57,170,0.9
Santos Mercado - PD,2026-09-07 11:00:00,21,0.0,24,55,139,0.5
Santos Mercado - PD,2026-09-07 11:00:00,24,0.0,27,56,72,0.7
Santos Mercado - PD,2026-09-07 11:00:00,27,0.0,29,37,360,0.9
Santos Mercado - PD,2026-09-07 11:00:00,30,0.0,29,37,80,0.8
Santos Mercado - PD,2026-09-07 11:00:00,33,0.0,28,35,150,0.7
Santos Mercado - PD,2026-09-07 11:00:00,36,0.0,25,35,72,0.9
Santos Mercado - PD,2026-09-07 11:00:00,39,0.0,23,35,340,1.2
Santos Mercado - PD,2026-09-07 11:00:00,42,0.0,23,27,350,1.2
Santos Mercado - PD,2026-09-07 11:00:00,45,0.0,24,26,340,1.5
Santos Mercado - PD,2026-09-07 11:00:00,48,0.0,27,25,20,1.8
Santos Mercado - PD,2026-09-07 11:00:00,51,0.0,30,35,60,2.0
Santos Mercado - PD,2026-09-07 11:00:00,54,0.0,30,36,50,1.7
Santos Mercado - PD,2026-09-07 11:00:00,57,0.0,27,25,31,1.4
Santos Mercado - PD,2026-09-07 11:00:00,60,0.0,25,25,20,1.2
Santos Mercado - PD,2026-09-07 11:00:00,63,0.0,23,36,360,1.0
Santos Mercado - PD,2026-09-07 11:00:00,66,0.0,23,37,320,1.5
Santos Mercado - PD,2026-09-07 11:00:00,69,0.0,26,37,330,1.6
Santos Mercado - PD,2026-09-07 11:00:00,72,0.0,29,37,320,1.8
Santos Mercado - PD,2026-09-07 11:00:00,75,0.0,31,57,310,2.0
Santos Mercado - PD,2026-09-07 11:00:00,78,0.0,31,56,340,1.7
Santos Mercado - PD,2026-09-07 11:00:00,81,0.0,29,36,11,1.4
Santos Mercado - PD,2026-09-07 11:00:00,84,0.0,26,36,350,1.5
Santos Mercado - PD,2026-09-07 11:00:00,87,0.0,23,37,330,1.5
Santos Mercado - PD,2026-09-07 11:00:00,90,0.0,23,36,350,1.8
Santos Mercado - PD,2026-09-07 11:00:00,93,0.0,25,35,360,2.4
Santos Mercado - PD,2026-09-07 11:00:00,96,0.0,27,35,360,2.2
Santos Mercado - PD,2026-09-07 11:00:00,99,0.0,31,35,350,1.9
Santos Mercado - PD,2026-09-07 11:00:00,102,0.0,31,37,330,2.0
Santos Mercado - PD,2026-09-07 11:00:00,105,0.0,27,35,310,2.0
Santos Mercado - PD,2026-09-07 11:00:00,108,0.0,23,37,340,1.8
Santos Mercado - PD,2026-09-07 11:00:00,111,0.0,23,36,360,1.6
Sena - PD,2026-09-07 11:00:00,3,0.0,29,56,135,2.4
Sena - PD,2026-09-07 11:00:00,6,0.0,29,56,161,1.8
Sena - PD,2026-09-07 11:00:00,9,0.0,25,56,178,1.1
Sena - PD,2026-09-07 11:00:00,12,0.0,23,56,193,1.1
Sena - PD,2026-09-07 11:00:00,15,0.0,18,56,200,1.3
Sena - PD,2026-09-07 11:00:00,18,0.0,18,56,170,0.9
Sena - PD,2026-09-07 11:00:00,21,0.0,23,56,195,0.6
Sena - PD,2026-09-07 11:00:00,24,0.0,26,57,260,1.1
Sena - PD,2026-09-07 11:00:00,27,0.0,28,36,325,1.6
Sena - PD,2026-09-07 11:00:00,30,0.0,28,36,318,1.2
Sena - PD,2026-09-07 11:00:00,33,0.0,26,36,306,0.8
Sena - PD,2026-09-07 11:00:00,36,0.0,24,36,286,0.9
Sena - PD,2026-09-07 11:00:00,39,0.0,21,36,258,0.9
Sena - PD,2026-09-07 11:00:00,42,0.0,21,26,310,1.0
Sena - PD,2026-09-07 11:00:00,45,0.0,24,26,320,1.4
Sena - PD,2026-09-07 11:00:00,48,0.0,27,26,320,1.7
Sena - PD,2026-09-07 11:00:00,51,0.0,29,36,313,2.0
Sena - PD,2026-09-07 11:00:00,54,0.0,29,36,335,1.5
Sena - PD,2026-09-07 11:00:00,57,0.0,27,27,355,1.1
Sena - PD,2026-09-07 11:00:00,60,0.0,24,26,335,1.1
Sena - PD,2026-09-07 11:00:00,63,0.0,21,36,310,1.1
Sena - PD,2026-09-07 11:00:00,66,0.0,21,36,330,1.6
Sena - PD,2026-09-07 11:00:00,69,0.0,25,36,320,1.7
Sena - PD,2026-09-07 11:00:00,72,0.0,28,36,335,2.2
Sena - PD,2026-09-07 11:00:00,75,0.0,30,56,345,2.6
Sena - PD,2026-09-07 11:00:00,78,0.0,30,56,350,2.1
Sena - PD,2026-09-07 11:00:00,81,0.0,28,36,355,1.6
Sena - PD,2026-09-07 11:00:00,84,0.0,24,36,350,1.6
Sena - PD,2026-09-07 11:00:00,87,0.0,21,36,340,1.6
Sena - PD,2026-09-07 11:00:00,90,0.0,21,36,348,2.0
Sena - PD,2026-09-07 11:00:00,93,0.0,25,36,328,2.3
Sena - PD,2026-09-07 11:00:00,96,0.0,26,36,328,2.3
Sena - PD,2026-09-07 11:00:00,99,0.0,30,36,325,2.4
Sena - PD,2026-09-07 11:00:00,102,0.0,30,36,345,2.1
Sena - PD,2026-09-07 11:00:00,105,0.0,27,35,360,1.8
Sena - PD,2026-09-07 11:00:00,108,0.0,21,36,353,1.6
Sena - PD,2026-09-07 11:00:00,111,0.0,21,36,343,1.5
Soracachi,2026-09-07 11:00:00,3,0.0,17,36,337,5.2
Soracachi,2026-09-07 11:00:00,6,0.0,17,36,10,4.4
Soracachi,2026-09-07 11:00:00,9,0.0,12,36,37,3.5
Soracachi,2026-09-07 11:00:00,12,0.0,7,36,356,2.6
Soracachi,2026-09-07 11:00:00,15,0.0,4,56,310,1.7
Soracachi,2026-09-07 11:00:00,18,0.0,4,56,357,2.6
Soracachi,2026-09-07 11:00:00,21,0.0,6,56,340,2.9
Soracachi,2026-09-07 11:00:00,24,0.0,11,57,344,3.5
Soracachi,2026-09-07 11:00:00,27,0.0,18,56,343,4.1
Soracachi,2026-09-07 11:00:00,30,0.0,18,55,359,3.5
Soracachi,2026-09-07 11:00:00,33,0.0,13,56,10,2.9
Soracachi,2026-09-07 11:00:00,36,0.0,8,56,327,2.1
Soracachi,2026-09-07 11:00:00,39,0.0,3,56,278,1.2
Soracachi,2026-09-07 11:00:00,42,0.0,3,36,168,1.0
Soracachi,2026-09-07 11:00:00,45,0.0,6,36,187,1.1
Soracachi,2026-09-07 11:00:00,48,0.0,10,36,243,1.5
Soracachi,2026-09-07 11:00:00,51,0.0,19,36,297,2.1
Soracachi,2026-09-07 11:00:00,54,0.0,19,36,258,2.5
Soracachi,2026-09-07 11:00:00,57,0.0,9,36,211,2.8
Soracachi,2026-09-07 11:00:00,60,0.0,5,36,144,2.4
Soracachi,2026-09-07 11:00:00,63,0.0,2,56,72,1.9
Soracachi,2026-09-07 11:00:00,66,0.0,2,56,269,2.7
Soracachi,2026-09-07 11:00:00,69,0.0,6,57,310,4.2
Soracachi,2026-09-07 11:00:00,72,0.0,13,56,300,7.6
Soracachi,2026-09-07 11:00:00,75,0.0,20,36,280,10.9
Soracachi,2026-09-07 11:00:00,78,0.0,20,36,307,7.7
Soracachi,2026-09-07 11:00:00,81,0.0,11,56,324,4.5
Soracachi,2026-09-07 11:00:00,84,0.0,4,56,324,3.7
Soracachi,2026-09-07 11:00:00,87,0.0,-1,26,323,3.0
Soracachi,2026-09-07 11:00:00,90,0.0,-1,26,319,3.0
Soracachi,2026-09-07 11:00:00,93,0.0,5,26,329,3.0
Soracachi,2026-09-07 11:00:00,96,0.0,13,26,321,4.7
Soracachi,2026-09-07 11:00:00,99,0.0,19,26,309,6.4
Soracachi,2026-09-07 11:00:00,102,0.0,19,26,350,5.5
Soracachi,2026-09-07 11:00:00,105,0.0,8,26,28,4.6
Soracachi,2026-09-07 11:00:00,108,0.0,-1,26,32,3.1
Soracachi,2026-09-07 11:00:00,111,0.0,-1,26,28,1.5
Sucre,2026-09-07 11:00:00,3,0.0,23,36,37,4.1
Sucre,2026-09-07 11:00:00,6,0.0,23,36,18,3.8
Sucre,2026-09-07 11:00:00,9,0.0,18,36,359,3.4
Sucre,2026-09-07 11:00:00,12,0.0,14,35,10,2.6
Sucre,2026-09-07 11:00:00,15,0.0,9,37,21,1.9
Sucre,2026-09-07 11:00:00,18,0.0,9,36,21,1.4
Sucre,2026-09-07 11:00:00,21,0.0,14,36,20,1.3
Sucre,2026-09-07 11:00:00,24,0.0,18,36,39,2.8
Sucre,2026-09-07 11:00:00,27,0.0,24,55,49,4.3
Sucre,2026-09-07 11:00:00,30,0.0,24,56,73,2.8
Sucre,2026-09-07 11:00:00,33,0.0,18,36,95,1.2
Sucre,2026-09-07 11:00:00,36,0.0,14,36,41,0.9
Sucre,2026-09-07 11:00:00,39,0.0,10,35,340,0.7
Sucre,2026-09-07 11:00:00,42,0.0,10,26,11,1.5
Sucre,2026-09-07 11:00:00,45,0.0,13,26,5,1.4
Sucre,2026-09-07 11:00:00,48,0.0,17,26,25,3.1
Sucre,2026-09-07 11:00:00,51,0.0,23,37,43,4.8
Sucre,2026-09-07 11:00:00,54,0.0,23,36,33,4.1
Sucre,2026-09-07 11:00:00,57,0.0,17,37,19,3.3
Sucre,2026-09-07 11:00:00,60,0.0,12,36,10,2.9
Sucre,2026-09-07 11:00:00,63,0.0,10,57,360,2.4
Sucre,2026-09-07 11:00:00,66,0.0,10,56,10,2.7
Sucre,2026-09-07 11:00:00,69,0.0,13,56,10,2.5
Sucre,2026-09-07 11:00:00,72,0.0,17,56,12,4.4
Sucre,2026-09-07 11:00:00,75,0.0,22,56,12,6.3
Sucre,2026-09-07 11:00:00,78,0.0,22,56,11,4.9
Sucre,2026-09-07 11:00:00,81,0.0,16,56,9,3.6
Sucre,2026-09-07 11:00:00,84,0.0,10,56,360,2.9
Sucre,2026-09-07 11:00:00,87,0.0,10,27,341,2.1
Sucre,2026-09-07 11:00:00,90,0.0,13,26,312,1.5
Sucre,2026-09-07 11:00:00,93,0.0,13,26,281,1.1
Sucre,2026-09-07 11:00:00,96,0.0,18,27,341,3.0
Sucre,2026-09-07 11:00:00,99,0.0,23,26,38,4.9
Sucre,2026-09-07 11:00:00,102,0.0,21,27,30,3.6
Sucre,2026-09-07 11:00:00,105,0.0,18,36,20,2.2
Sucre,2026-09-07 11:00:00,108,0.0,15,36,40,2.0
Sucre,2026-09-07 11:00:00,111,0.0,12,27,53,1.8
Sultaca,2026-09-07 11:00:00,3,0.0,19,37,285,2.8
Sultaca,2026-09-07 11:00:00,6,0.0,19,36,341,3.0
Sultaca,2026-09-07 11:00:00,9,0.0,14,36,31,3.2
Sultaca,2026-09-07 11:00:00,12,0.0,8,36,357,2.8
Sultaca,2026-09-07 11:00:00,15,0.0,1,36,321,2.4
Sultaca,2026-09-07 11:00:00,18,0.0,1,36,304,2.3
Sultaca,2026-09-07 11:00:00,21,0.0,11,36,275,2.1
Sultaca,2026-09-07 11:00:00,24,0.0,14,36,281,2.8
Sultaca,2026-09-07 11:00:00,27,0.0,21,56,281,3.5
Sultaca,2026-09-07 11:00:00,30,0.0,21,56,235,3.4
Sultaca,2026-09-07 11:00:00,33,0.0,14,36,180,3.4
Sultaca,2026-09-07 11:00:00,36,0.0,8,36,241,3.1
Sultaca,2026-09-07 11:00:00,39,0.0,1,36,301,2.9
Sultaca,2026-09-07 11:00:00,42,0.0,2,26,300,3.4
Sultaca,2026-09-07 11:00:00,45,0.0,10,26,267,4.5
Sultaca,2026-09-07 11:00:00,48,0.0,16,26,274,5.3
Sultaca,2026-09-07 11:00:00,51,0.0,22,36,277,6.1
Sultaca,2026-09-07 11:00:00,54,0.0,22,37,270,4.6
Sultaca,2026-09-07 11:00:00,57,0.0,14,36,263,3.1
Sultaca,2026-09-07 11:00:00,60,0.0,4,36,320,2.2
Sultaca,2026-09-07 11:00:00,63,0.0,3,56,16,1.2
Sultaca,2026-09-07 11:00:00,66,0.0,3,56,293,2.4
Sultaca,2026-09-07 11:00:00,69,0.0,10,56,281,2.2
Sultaca,2026-09-07 11:00:00,72,0.0,15,57,290,5.8
Sultaca,2026-09-07 11:00:00,75,0.0,22,56,290,9.3
Sultaca,2026-09-07 11:00:00,78,0.0,22,56,280,7.6
Sultaca,2026-09-07 11:00:00,81,0.0,12,56,264,5.9
Sultaca,2026-09-07 11:00:00,84,0.0,3,56,271,4.3
Sultaca,2026-09-07 11:00:00,87,0.0,3,26,273,2.7
Sultaca,2026-09-07 11:00:00,90,0.0,8,26,289,4.3
Sultaca,2026-09-07 11:00:00,93,0.0,10,26,289,5.2
Sultaca,2026-09-07 11:00:00,96,0.0,15,27,278,6.6
Sultaca,2026-09-07 11:00:00,99,0.0,19,26,260,7.9
Sultaca,2026-09-07 11:00:00,102,0.0,15,26,313,5.7
Sultaca,2026-09-07 11:00:00,105,0.0,11,37,71,3.5
Sultaca,2026-09-07 11:00:00,108,0.0,9,36,67,3.1
Sultaca,2026-09-07 11:00:00,111,0.0,7,26,57,2.7
Tarapaya,2026-09-07 11:00:00,3,0.0,24,36,340,4.6
Tarapaya,2026-09-07 11:00:00,6,0.0,24,36,13,3.5
Tarapaya,2026-09-07 11:00:00,9,0.0,15,37,41,2.3
Tarapaya,2026-09-07 11:00:00,12,0.0,10,37,6,1.7
Tarapaya,2026-09-07 11:00:00,15,0.0,3,36,331,1.1
Tarapaya,2026-09-07 11:00:00,18,0.0,3,36,294,1.5
Tarapaya,2026-09-07 11:00:00,21,0.0,8,36,294,1.5
Tarapaya,2026-09-07 11:00:00,24,0.0,12,36,299,3.3
Tarapaya,2026-09-07 11:00:00,27,0.0,25,57,301,5.1
